file,sheet,cell,value,python_type
result3.xlsx,调整购电量,DP1,19:50-20:00,str
result3.xlsx,调整购电量,DQ1,20:00-20:10,str
result3.xlsx,调整购电量,DR1,20:10-20:20,str
result3.xlsx,调整购电量,DS1,20:20-20:30,str
result3.xlsx,调整购电量,DT1,20:30-20:40,str
result3.xlsx,调整购电量,DU1,20:40-20:50,str
result3.xlsx,调整购电量,DV1,20:50-21:00,str
result3.xlsx,调整购电量,DW1,21:00-21:10,str
result3.xlsx,调整购电量,DX1,21:10-21:20,str
result3.xlsx,调整购电量,DY1,21:20-21:30,str
result3.xlsx,调整购电量,DZ1,21:30-21:40,str
result3.xlsx,调整购电量,EA1,21:40-21:50,str
result3.xlsx,调整购电量,EB1,21:50-22:00,str
result3.xlsx,调整购电量,EC1,22:00-22:10,str
result3.xlsx,调整购电量,ED1,22:10-22:20,str
result3.xlsx,调整购电量,EE1,22:20-22:30,str
result3.xlsx,调整购电量,EF1,22:30-22:40,str
result3.xlsx,调整购电量,EG1,22:40-22:50,str
result3.xlsx,调整购电量,EH1,22:50-23:00,str
result3.xlsx,调整购电量,EI1,23:00-23:10,str
result3.xlsx,调整购电量,EJ1,23:10-23:20,str
result3.xlsx,调整购电量,EK1,23:20-23:30,str
result3.xlsx,调整购电量,EL1,23:30-23:40,str
result3.xlsx,调整购电量,EM1,23:40-23:50,str
result3.xlsx,调整购电量,EN1,23:50-0:00+1,str
result3.xlsx,调整购电量,EO1,0:00-0:10+1,str
result3.xlsx,调整购电量,EP1,全天购电量,str
result3.xlsx,调整购电量,EQ1,全天购电费,str
result3.xlsx,调整购电量,A2,2025-02-01 00:00:00,datetime
result3.xlsx,调整购电量,A3,2025-02-02 00:00:00,datetime
result3.xlsx,调整购电量,A4,2025-02-03 00:00:00,datetime
result3.xlsx,调整购电量,A5,2025-02-04 00:00:00,datetime
result3.xlsx,调整购电量,A6,2025-02-05 00:00:00,datetime
result3.xlsx,调整购电量,A7,2025-02-06 00:00:00,datetime
result3.xlsx,调整购电量,A8,2025-02-07 00:00:00,datetime
result3.xlsx,调整购电量,A9,2025-02-08 00:00:00,datetime
result3.xlsx,调整购电量,A10,2025-02-09 00:00:00,datetime
result3.xlsx,调整购电量,A11,2025-02-10 00:00:00,datetime
result3.xlsx,调整购电量,A12,2025-02-11 00:00:00,datetime
result3.xlsx,调整购电量,A13,2025-02-12 00:00:00,datetime
result3.xlsx,调整购电量,A14,2025-02-13 00:00:00,datetime
result3.xlsx,调整购电量,A15,2025-02-14 00:00:00,datetime
result3.xlsx,调整购电量,A16,2025-02-15 00:00:00,datetime
result3.xlsx,调整购电量,A17,2025-02-16 00:00:00,datetime
result3.xlsx,调整购电量,A18,2025-02-17 00:00:00,datetime
result3.xlsx,调整购电量,A19,2025-02-18 00:00:00,datetime
result3.xlsx,调整购电量,A20,2025-02-19 00:00:00,datetime
result3.xlsx,调整购电量,A21,2025-02-20 00:00:00,datetime
result3.xlsx,调整购电量,A22,2025-02-21 00:00:00,datetime
result3.xlsx,调整购电量,A23,2025-02-22 00:00:00,datetime
result3.xlsx,调整购电量,A24,2025-02-23 00:00:00,datetime
result3.xlsx,调整购电量,A25,2025-02-24 00:00:00,datetime
result3.xlsx,调整购电量,A26,2025-02-25 00:00:00,datetime
result3.xlsx,调整购电量,A27,2025-02-26 00:00:00,datetime
result3.xlsx,调整购电量,A28,2025-02-27 00:00:00,datetime
result3.xlsx,调整购电量,A29,2025-02-28 00:00:00,datetime
result3.xlsx,调整购电量,A30,2025-03-01 00:00:00,datetime
result3.xlsx,调整购电量,A31,2025-03-02 00:00:00,datetime
result3.xlsx,调整购电量,A32,2025-03-03 00:00:00,datetime
result3.xlsx,调整购电量,A33,2025-03-04 00:00:00,datetime
result3.xlsx,调整购电量,A34,2025-03-05 00:00:00,datetime
result3.xlsx,调整购电量,A35,2025-03-06 00:00:00,datetime
result3.xlsx,调整购电量,A36,2025-03-07 00:00:00,datetime
result3.xlsx,调整购电量,A37,2025-03-08 00:00:00,datetime
result3.xlsx,调整购电量,A38,2025-03-09 00:00:00,datetime
result3.xlsx,调整购电量,A39,2025-03-10 00:00:00,datetime
result3.xlsx,调整购电量,A40,2025-03-11 00:00:00,datetime
result3.xlsx,调整购电量,A41,2025-03-12 00:00:00,datetime
result3.xlsx,调整购电量,A42,2025-03-13 00:00:00,datetime
result3.xlsx,调整购电量,A43,2025-03-14 00:00:00,datetime
result3.xlsx,调整购电量,A44,2025-03-15 00:00:00,datetime
result3.xlsx,调整购电量,A45,2025-03-16 00:00:00,datetime
result3.xlsx,调整购电量,A46,2025-03-17 00:00:00,datetime
result3.xlsx,调整购电量,A47,2025-03-18 00:00:00,datetime
result3.xlsx,调整购电量,A48,2025-03-19 00:00:00,datetime
result3.xlsx,调整购电量,A49,2025-03-20 00:00:00,datetime
result3.xlsx,调整购电量,A50,2025-03-21 00:00:00,datetime
result3.xlsx,调整购电量,A51,2025-03-22 00:00:00,datetime
result3.xlsx,调整购电量,A52,2025-03-23 00:00:00,datetime
result3.xlsx,调整购电量,A53,2025-03-24 00:00:00,datetime
result3.xlsx,调整购电量,A54,2025-03-25 00:00:00,datetime
result3.xlsx,调整购电量,A55,2025-03-26 00:00:00,datetime
result3.xlsx,调整购电量,A56,2025-03-27 00:00:00,datetime
result3.xlsx,调整购电量,A57,2025-03-28 00:00:00,datetime
result3.xlsx,调整购电量,A58,2025-03-29 00:00:00,datetime
result3.xlsx,调整购电量,A59,2025-03-30 00:00:00,datetime
result3.xlsx,调整购电量,A60,2025-03-31 00:00:00,datetime
result3.xlsx,调整购电量,A61,2025-04-01 00:00:00,datetime
result3.xlsx,调整购电量,A62,2025-04-02 00:00:00,datetime
result3.xlsx,调整购电量,A63,2025-04-03 00:00:00,datetime
result3.xlsx,调整购电量,A64,2025-04-04 00:00:00,datetime
result3.xlsx,调整购电量,A65,2025-04-05 00:00:00,datetime
result3.xlsx,调整购电量,A66,2025-04-06 00:00:00,datetime
result3.xlsx,调整购电量,A67,2025-04-07 00:00:00,datetime
result3.xlsx,调整购电量,A68,2025-04-08 00:00:00,datetime
result3.xlsx,调整购电量,A69,2025-04-09 00:00:00,datetime
result3.xlsx,调整购电量,A70,2025-04-10 00:00:00,datetime
result3.xlsx,调整购电量,A71,2025-04-11 00:00:00,datetime
result3.xlsx,调整购电量,A72,2025-04-12 00:00:00,datetime
result3.xlsx,调整购电量,A73,2025-04-13 00:00:00,datetime
result3.xlsx,调整购电量,A74,2025-04-14 00:00:00,datetime
result3.xlsx,调整购电量,A75,2025-04-15 00:00:00,datetime
result3.xlsx,调整购电量,A76,2025-04-16 00:00:00,datetime
result3.xlsx,调整购电量,A77,2025-04-17 00:00:00,datetime
result3.xlsx,调整购电量,A78,2025-04-18 00:00:00,datetime
result3.xlsx,调整购电量,A79,2025-04-19 00:00:00,datetime
result3.xlsx,调整购电量,A80,2025-04-20 00:00:00,datetime
result3.xlsx,调整购电量,A81,2025-04-21 00:00:00,datetime
result3.xlsx,调整购电量,A82,2025-04-22 00:00:00,datetime
result3.xlsx,调整购电量,A83,2025-04-23 00:00:00,datetime
result3.xlsx,调整购电量,A84,2025-04-24 00:00:00,datetime
result3.xlsx,调整购电量,A85,2025-04-25 00:00:00,datetime
result3.xlsx,调整购电量,A86,2025-04-26 00:00:00,datetime
result3.xlsx,调整购电量,A87,2025-04-27 00:00:00,datetime
result3.xlsx,调整购电量,A88,2025-04-28 00:00:00,datetime
result3.xlsx,调整购电量,A89,2025-04-29 00:00:00,datetime
result3.xlsx,调整购电量,A90,2025-04-30 00:00:00,datetime
result3.xlsx,调整购电量,A91,2025-05-01 00:00:00,datetime
result3.xlsx,调整购电量,A92,2025-05-02 00:00:00,datetime
result3.xlsx,调整购电量,A93,2025-05-03 00:00:00,datetime
result3.xlsx,调整购电量,A94,2025-05-04 00:00:00,datetime
result3.xlsx,调整购电量,A95,2025-05-05 00:00:00,datetime
result3.xlsx,调整购电量,A96,2025-05-06 00:00:00,datetime
result3.xlsx,调整购电量,A97,2025-05-07 00:00:00,datetime
result3.xlsx,调整购电量,A98,2025-05-08 00:00:00,datetime
result3.xlsx,调整购电量,A99,2025-05-09 00:00:00,datetime
result3.xlsx,调整购电量,A100,2025-05-10 00:00:00,datetime
result3.xlsx,调整购电量,A101,2025-05-11 00:00:00,datetime
result3.xlsx,调整购电量,A102,2025-05-12 00:00:00,datetime
result3.xlsx,调整购电量,A103,2025-05-13 00:00:00,datetime
result3.xlsx,调整购电量,A104,2025-05-14 00:00:00,datetime
result3.xlsx,调整购电量,A105,2025-05-15 00:00:00,datetime
result3.xlsx,调整购电量,A106,2025-05-16 00:00:00,datetime
result3.xlsx,调整购电量,A107,2025-05-17 00:00:00,datetime
result3.xlsx,调整购电量,A108,2025-05-18 00:00:00,datetime
result3.xlsx,调整购电量,A109,2025-05-19 00:00:00,datetime
result3.xlsx,调整购电量,A110,2025-05-20 00:00:00,datetime
result3.xlsx,调整购电量,A111,2025-05-21 00:00:00,datetime
result3.xlsx,调整购电量,A112,2025-05-22 00:00:00,datetime
result3.xlsx,调整购电量,A113,2025-05-23 00:00:00,datetime
result3.xlsx,调整购电量,A114,2025-05-24 00:00:00,datetime
result3.xlsx,调整购电量,A115,2025-05-25 00:00:00,datetime
result3.xlsx,调整购电量,A116,2025-05-26 00:00:00,datetime
result3.xlsx,调整购电量,A117,2025-05-27 00:00:00,datetime
result3.xlsx,调整购电量,A118,2025-05-28 00:00:00,datetime
result3.xlsx,调整购电量,A119,2025-05-29 00:00:00,datetime
result3.xlsx,调整购电量,A120,2025-05-30 00:00:00,datetime
result3.xlsx,调整购电量,A121,2025-05-31 00:00:00,datetime
result3.xlsx,调整购电量,A122,2025-06-01 00:00:00,datetime
result3.xlsx,调整购电量,A123,2025-06-02 00:00:00,datetime
result3.xlsx,调整购电量,A124,2025-06-03 00:00:00,datetime
result3.xlsx,调整购电量,A125,2025-06-04 00:00:00,datetime
result3.xlsx,调整购电量,A126,2025-06-05 00:00:00,datetime
result3.xlsx,调整购电量,A127,2025-06-06 00:00:00,datetime
result3.xlsx,调整购电量,A128,2025-06-07 00:00:00,datetime
result3.xlsx,调整购电量,A129,2025-06-08 00:00:00,datetime
result3.xlsx,调整购电量,A130,2025-06-09 00:00:00,datetime
result3.xlsx,调整购电量,A131,2025-06-10 00:00:00,datetime
result3.xlsx,调整购电量,A132,2025-06-11 00:00:00,datetime
result3.xlsx,调整购电量,A133,2025-06-12 00:00:00,datetime
result3.xlsx,调整购电量,A134,2025-06-13 00:00:00,datetime
result3.xlsx,调整购电量,A135,2025-06-14 00:00:00,datetime
result3.xlsx,调整购电量,A136,2025-06-15 00:00:00,datetime
result3.xlsx,调整购电量,A137,2025-06-16 00:00:00,datetime
result3.xlsx,调整购电量,A138,2025-06-17 00:00:00,datetime
result3.xlsx,调整购电量,A139,2025-06-18 00:00:00,datetime
result3.xlsx,调整购电量,A140,2025-06-19 00:00:00,datetime
result3.xlsx,调整购电量,A141,2025-06-20 00:00:00,datetime
result3.xlsx,调整购电量,A142,2025-06-21 00:00:00,datetime
result3.xlsx,调整购电量,A143,2025-06-22 00:00:00,datetime
result3.xlsx,调整购电量,A144,2025-06-23 00:00:00,datetime
result3.xlsx,调整购电量,A145,2025-06-24 00:00:00,datetime
result3.xlsx,调整购电量,A146,2025-06-25 00:00:00,datetime
result3.xlsx,调整购电量,A147,2025-06-26 00:00:00,datetime
result3.xlsx,调整购电量,A148,2025-06-27 00:00:00,datetime
result3.xlsx,调整购电量,A149,2025-06-28 00:00:00,datetime
result3.xlsx,调整购电量,A150,2025-06-29 00:00:00,datetime
result3.xlsx,调整购电量,A151,2025-06-30 00:00:00,datetime
result3.xlsx,调整购电量,A152,2025-07-01 00:00:00,datetime
result3.xlsx,调整购电量,A153,2025-07-02 00:00:00,datetime
result3.xlsx,调整购电量,A154,2025-07-03 00:00:00,datetime
result3.xlsx,调整购电量,A155,2025-07-04 00:00:00,datetime
result3.xlsx,调整购电量,A156,2025-07-05 00:00:00,datetime
result3.xlsx,调整购电量,A157,2025-07-06 00:00:00,datetime
result3.xlsx,调整购电量,A158,2025-07-07 00:00:00,datetime
result3.xlsx,调整购电量,A159,2025-07-08 00:00:00,datetime
result3.xlsx,调整购电量,A160,2025-07-09 00:00:00,datetime
result3.xlsx,调整购电量,A161,2025-07-10 00:00:00,datetime
result3.xlsx,调整购电量,A162,2025-07-11 00:00:00,datetime
result3.xlsx,调整购电量,A163,2025-07-12 00:00:00,datetime
result3.xlsx,调整购电量,A164,2025-07-13 00:00:00,datetime
result3.xlsx,调整购电量,A165,2025-07-14 00:00:00,datetime
result3.xlsx,调整购电量,A166,2025-07-15 00:00:00,datetime
result3.xlsx,调整购电量,A167,2025-07-16 00:00:00,datetime
result3.xlsx,调整购电量,A168,2025-07-17 00:00:00,datetime
result3.xlsx,调整购电量,A169,2025-07-18 00:00:00,datetime
result3.xlsx,调整购电量,A170,2025-07-19 00:00:00,datetime
result3.xlsx,调整购电量,A171,2025-07-20 00:00:00,datetime
result3.xlsx,调整购电量,A172,2025-07-21 00:00:00,datetime
result3.xlsx,调整购电量,A173,2025-07-22 00:00:00,datetime
result3.xlsx,调整购电量,A174,2025-07-23 00:00:00,datetime
result3.xlsx,调整购电量,A175,2025-07-24 00:00:00,datetime
result3.xlsx,调整购电量,A176,2025-07-25 00:00:00,datetime
result3.xlsx,调整购电量,A177,2025-07-26 00:00:00,datetime
result3.xlsx,调整购电量,A178,2025-07-27 00:00:00,datetime
result3.xlsx,调整购电量,A179,2025-07-28 00:00:00,datetime
result3.xlsx,调整购电量,A180,2025-07-29 00:00:00,datetime
result3.xlsx,调整购电量,A181,2025-07-30 00:00:00,datetime
result3.xlsx,调整购电量,A182,2025-07-31 00:00:00,datetime
result3.xlsx,调整购电量,A183,2025-08-01 00:00:00,datetime
result3.xlsx,调整购电量,A184,2025-08-02 00:00:00,datetime
result3.xlsx,调整购电量,A185,2025-08-03 00:00:00,datetime
result3.xlsx,调整购电量,A186,2025-08-04 00:00:00,datetime
result3.xlsx,调整购电量,A187,2025-08-05 00:00:00,datetime
result3.xlsx,调整购电量,A188,2025-08-06 00:00:00,datetime
result3.xlsx,调整购电量,A189,2025-08-07 00:00:00,datetime
result3.xlsx,调整购电量,A190,2025-08-08 00:00:00,datetime
result3.xlsx,调整购电量,A191,2025-08-09 00:00:00,datetime
result3.xlsx,调整购电量,A192,2025-08-10 00:00:00,datetime
result3.xlsx,调整购电量,A193,2025-08-11 00:00:00,datetime
result3.xlsx,调整购电量,A194,2025-08-12 00:00:00,datetime
result3.xlsx,调整购电量,A195,2025-08-13 00:00:00,datetime
result3.xlsx,调整购电量,A196,2025-08-14 00:00:00,datetime
result3.xlsx,调整购电量,A197,2025-08-15 00:00:00,datetime
result3.xlsx,调整购电量,A198,2025-08-16 00:00:00,datetime
result3.xlsx,调整购电量,A199,2025-08-17 00:00:00,datetime
result3.xlsx,调整购电量,A200,2025-08-18 00:00:00,datetime
result3.xlsx,调整购电量,A201,2025-08-19 00:00:00,datetime
result3.xlsx,调整购电量,A202,2025-08-20 00:00:00,datetime
result3.xlsx,调整购电量,A203,2025-08-21 00:00:00,datetime
result3.xlsx,调整购电量,A204,2025-08-22 00:00:00,datetime
result3.xlsx,调整购电量,A205,2025-08-23 00:00:00,datetime
result3.xlsx,调整购电量,A206,2025-08-24 00:00:00,datetime
result3.xlsx,调整购电量,A207,2025-08-25 00:00:00,datetime
result3.xlsx,调整购电量,A208,2025-08-26 00:00:00,datetime
result3.xlsx,调整购电量,A209,2025-08-27 00:00:00,datetime
result3.xlsx,调整购电量,A210,2025-08-28 00:00:00,datetime
result3.xlsx,调整购电量,A211,2025-08-29 00:00:00,datetime
result3.xlsx,调整购电量,A212,2025-08-30 00:00:00,datetime
result3.xlsx,调整购电量,A213,2025-08-31 00:00:00,datetime
result3.xlsx,调整购电量,A214,2025-09-01 00:00:00,datetime
result3.xlsx,调整购电量,A215,2025-09-02 00:00:00,datetime
result3.xlsx,调整购电量,A216,2025-09-03 00:00:00,datetime
result3.xlsx,调整购电量,A217,2025-09-04 00:00:00,datetime
result3.xlsx,调整购电量,A218,2025-09-05 00:00:00,datetime
result3.xlsx,调整购电量,A219,2025-09-06 00:00:00,datetime
result3.xlsx,调整购电量,A220,2025-09-07 00:00:00,datetime
result3.xlsx,调整购电量,A221,2025-09-08 00:00:00,datetime
result3.xlsx,调整购电量,A222,2025-09-09 00:00:00,datetime
result3.xlsx,调整购电量,A223,2025-09-10 00:00:00,datetime
result3.xlsx,调整购电量,A224,2025-09-11 00:00:00,datetime
result3.xlsx,调整购电量,A225,2025-09-12 00:00:00,datetime
result3.xlsx,调整购电量,A226,2025-09-13 00:00:00,datetime
result3.xlsx,调整购电量,A227,2025-09-14 00:00:00,datetime
result3.xlsx,调整购电量,A228,2025-09-15 00:00:00,datetime
result3.xlsx,调整购电量,A229,2025-09-16 00:00:00,datetime
result3.xlsx,调整购电量,A230,2025-09-17 00:00:00,datetime
result3.xlsx,调整购电量,A231,2025-09-18 00:00:00,datetime
result3.xlsx,调整购电量,A232,2025-09-19 00:00:00,datetime
result3.xlsx,调整购电量,A233,2025-09-20 00:00:00,datetime
result3.xlsx,调整购电量,A234,2025-09-21 00:00:00,datetime
result3.xlsx,调整购电量,A235,2025-09-22 00:00:00,datetime
result3.xlsx,调整购电量,A236,2025-09-23 00:00:00,datetime
result3.xlsx,调整购电量,A237,2025-09-24 00:00:00,datetime
result3.xlsx,调整购电量,A238,2025-09-25 00:00:00,datetime
result3.xlsx,调整购电量,A239,2025-09-26 00:00:00,datetime
result3.xlsx,调整购电量,A240,2025-09-27 00:00:00,datetime
result3.xlsx,调整购电量,A241,2025-09-28 00:00:00,datetime
result3.xlsx,调整购电量,A242,2025-09-29 00:00:00,datetime
result3.xlsx,调整购电量,A243,2025-09-30 00:00:00,datetime
result3.xlsx,调整购电量,A244,2025-10-01 00:00:00,datetime
result3.xlsx,调整购电量,A245,2025-10-02 00:00:00,datetime
result3.xlsx,调整购电量,A246,2025-10-03 00:00:00,datetime
result3.xlsx,调整购电量,A247,2025-10-04 00:00:00,datetime
result3.xlsx,调整购电量,A248,2025-10-05 00:00:00,datetime
result3.xlsx,调整购电量,A249,2025-10-06 00:00:00,datetime
result3.xlsx,调整购电量,A250,2025-10-07 00:00:00,datetime
result3.xlsx,调整购电量,A251,2025-10-08 00:00:00,datetime
result3.xlsx,调整购电量,A252,2025-10-09 00:00:00,datetime
result3.xlsx,调整购电量,A253,2025-10-10 00:00:00,datetime
result3.xlsx,调整购电量,A254,2025-10-11 00:00:00,datetime
result3.xlsx,调整购电量,A255,2025-10-12 00:00:00,datetime
result3.xlsx,调整购电量,A256,2025-10-13 00:00:00,datetime
result3.xlsx,调整购电量,A257,2025-10-14 00:00:00,datetime
result3.xlsx,调整购电量,A258,2025-10-15 00:00:00,datetime
result3.xlsx,调整购电量,A259,2025-10-16 00:00:00,datetime
result3.xlsx,调整购电量,A260,2025-10-17 00:00:00,datetime
result3.xlsx,调整购电量,A261,2025-10-18 00:00:00,datetime
result3.xlsx,调整购电量,A262,2025-10-19 00:00:00,datetime
result3.xlsx,调整购电量,A263,2025-10-20 00:00:00,datetime
result3.xlsx,调整购电量,A264,2025-10-21 00:00:00,datetime
result3.xlsx,调整购电量,A265,2025-10-22 00:00:00,datetime
result3.xlsx,调整购电量,A266,2025-10-23 00:00:00,datetime
result3.xlsx,调整购电量,A267,2025-10-24 00:00:00,datetime
result3.xlsx,调整购电量,A268,2025-10-25 00:00:00,datetime
result3.xlsx,调整购电量,A269,2025-10-26 00:00:00,datetime
result3.xlsx,调整购电量,A270,2025-10-27 00:00:00,datetime
result3.xlsx,调整购电量,A271,2025-10-28 00:00:00,datetime
result3.xlsx,调整购电量,A272,2025-10-29 00:00:00,datetime
result3.xlsx,调整购电量,A273,2025-10-30 00:00:00,datetime
result3.xlsx,调整购电量,A274,2025-10-31 00:00:00,datetime
result3.xlsx,调整购电量,A275,2025-11-01 00:00:00,datetime
result3.xlsx,调整购电量,A276,2025-11-02 00:00:00,datetime
result3.xlsx,调整购电量,A277,2025-11-03 00:00:00,datetime
result3.xlsx,调整购电量,A278,2025-11-04 00:00:00,datetime
result3.xlsx,调整购电量,A279,2025-11-05 00:00:00,datetime
result3.xlsx,调整购电量,A280,2025-11-06 00:00:00,datetime
result3.xlsx,调整购电量,A281,2025-11-07 00:00:00,datetime
result3.xlsx,调整购电量,A282,2025-11-08 00:00:00,datetime
result3.xlsx,调整购电量,A283,2025-11-09 00:00:00,datetime
result3.xlsx,调整购电量,A284,2025-11-10 00:00:00,datetime
result3.xlsx,调整购电量,A285,2025-11-11 00:00:00,datetime
result3.xlsx,调整购电量,A286,2025-11-12 00:00:00,datetime
result3.xlsx,调整购电量,A287,2025-11-13 00:00:00,datetime
result3.xlsx,调整购电量,A288,2025-11-14 00:00:00,datetime
result3.xlsx,调整购电量,A289,2025-11-15 00:00:00,datetime
result3.xlsx,调整购电量,A290,2025-11-16 00:00:00,datetime
result3.xlsx,调整购电量,A291,2025-11-17 00:00:00,datetime
result3.xlsx,调整购电量,A292,2025-11-18 00:00:00,datetime
result3.xlsx,调整购电量,A293,2025-11-19 00:00:00,datetime
