policy,date,start,success,status,message,nit,nfev,initial_score_yuan,incumbent_score_yuan,final_score_yuan,selected_index
D28,2025-10-08,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77,171,40821.530993824505,39993.607367822,39993.607367822,4
D28,2025-10-08,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,275,47638.27780774219,39993.49698933873,39993.49698933873,4
D28,2025-10-09,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,248,41191.49459622656,40057.302381631125,40057.302381631125,1
D28,2025-10-09,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,260,49741.33029477704,40088.31092740208,40088.31092740208,1
D28,2025-10-10,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,125,209,16828.892013570374,16177.593498926168,16177.593498926168,1
D28,2025-10-10,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,80,216,24568.324593406585,16182.218058576736,16182.218058576736,1
D28,2025-10-11,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,279,17583.827859150108,16892.850685259855,16892.850685259855,1
D28,2025-10-11,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,343,26196.290250959133,16900.44312262383,16900.44312262383,1
D28,2025-10-12,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,159,256,42002.43309581698,41010.713929323276,41010.713929323276,1
D28,2025-10-12,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,308,51264.35817144214,41032.28796014279,41032.28796014279,1
D28,2025-10-13,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,253,42175.80084365535,41044.31724192835,41044.31724192835,1
D28,2025-10-13,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,252,51534.84801179392,41067.33214885427,41067.33214885427,1
D28,2025-10-14,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,275,41681.596727339645,40579.87189930296,40579.87189930296,1
D28,2025-10-14,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,273,50574.73506918826,40593.16771972636,40593.16771972636,1
D28,2025-10-15,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,79,42002.90482407658,40927.73605251734,40927.73605251734,1
D28,2025-10-15,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,136,256,52523.75422755652,40932.61846396554,40932.61846396554,1
D28,2025-10-16,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,261,42766.11672456125,41778.028159609006,41778.028159609006,1
D28,2025-10-16,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,294,52839.87911456452,41815.93657991024,41815.93657991024,1
D28,2025-10-17,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,290,17794.788842758644,17183.90545687379,17183.90545687379,1
D28,2025-10-17,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,163,286,26088.529721205705,17193.958948350763,17193.958948350763,1
D28,2025-10-18,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,119,17931.904104505746,17324.21305161605,17324.21305161605,4
D28,2025-10-18,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,146,297,26132.534240919005,17315.563617135696,17315.563617135696,4
D28,2025-10-19,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68,112,43973.59028766599,42982.789086043675,42982.789086043675,1
D28,2025-10-19,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,305,52043.17832729149,43018.02902383917,43018.02902383917,1
D28,2025-10-20,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,288,45087.08836912281,43942.8990275612,43942.8990275612,1
D28,2025-10-20,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,250,53549.472635460574,43993.17613216847,43993.17613216847,1
D28,2025-10-21,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,177,45771.74782571186,44528.19149209357,44528.19149209357,1
D28,2025-10-21,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,283,53765.3378375778,44571.293908504864,44571.293908504864,1
D28,2025-10-22,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,295,45753.398515480025,44526.740205372575,44526.740205372575,1
D28,2025-10-22,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,125,208,53749.67594549359,44592.28490336562,44592.28490336562,1
D28,2025-10-23,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,289,46884.40719087162,45488.86404250296,45488.86404250296,1
D28,2025-10-23,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,155,249,55275.55676822119,45538.79531163364,45538.79531163364,1
D28,2025-10-24,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,129,228,17809.757604203525,17364.72785281293,17364.72785281293,1
D28,2025-10-24,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,105,25264.26445690774,17424.674735941826,17424.674735941826,1
D28,2025-10-25,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,313,18067.75225182427,17624.732496819437,17624.732496819437,1
D28,2025-10-25,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,91,168,26632.93204167306,17641.58105155932,17641.58105155932,1
D28,2025-10-26,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,288,47399.29462314867,46159.63429961723,46159.63429961723,1
D28,2025-10-26,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,127,241,56513.37176069819,46220.017787842335,46220.017787842335,1
D28,2025-10-27,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73,126,47172.10744107553,46115.06922189592,46115.06922189592,1
D28,2025-10-27,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,157,301,54675.663151091765,46125.85264146044,46125.85264146044,1
D28,2025-10-28,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,87,206,47060.1535495526,45966.24930138406,45966.25522210989,1
D28,2025-10-28,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,162,267,55489.09314338572,45982.4306428357,45982.4306428357,1
D28,2025-10-29,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85,185,46943.55519719754,45922.09809016532,45922.09809016532,1
D28,2025-10-29,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,162,277,54764.28284490891,45975.987572084436,45975.987572084436,1
D28,2025-10-30,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,277,47306.72920425019,46219.32493772312,46219.32493772312,1
D28,2025-10-30,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,253,56719.889053609026,46275.32414253674,46275.32414253674,1
D28,2025-10-31,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,337,19065.166279977413,18617.925742818108,18617.925742818108,1
D28,2025-10-31,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,227,26869.010560938783,18639.12053907946,18639.12053907946,1
D28,2025-11-01,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,107,212,18930.661515672284,18499.583901304082,18499.583901304082,1
D28,2025-11-01,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,93,26361.200564174647,18568.90614805374,18568.90614805374,1
D28,2025-11-02,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,143,234,48392.398328007715,47370.07532975784,47370.07532975784,1
D28,2025-11-02,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,295,55995.981664663675,47407.12334365603,47407.12334365603,1
D28,2025-11-03,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,292,49279.98238601336,48241.46592017317,48241.46592017317,1
D28,2025-11-03,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,289,57633.3068329208,48284.91231119619,48284.91231119619,1
D28,2025-11-04,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,290,49604.524769615695,48478.35214016687,48478.35214016687,1
D28,2025-11-04,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,255,57661.32579680061,48533.68163426056,48533.68163426056,1
D28,2025-11-05,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,174,274,50706.09839860611,49725.15147262831,49725.15147262831,1
D28,2025-11-05,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,60179.033196523495,49746.77542516082,49746.77542516082,1
D28,2025-11-06,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,286,49913.94251542234,48935.308751606375,48935.308751606375,1
D28,2025-11-06,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,266,57646.001161224594,48983.58904472267,48983.58904472267,1
D28,2025-11-07,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,113,212,19792.432771701548,19291.68694804041,19291.68694804041,1
D28,2025-11-07,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,363,27252.074806013195,19305.074883555484,19305.074883555484,1
D28,2025-11-08,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,156,19500.747470723225,19019.736402926377,19019.736402926377,1
D28,2025-11-08,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,136,268,26967.36047231189,19043.337458037877,19043.337458037877,1
D28,2025-11-09,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,174,279,51218.30764579838,50240.66725500399,50240.66725500399,1
D28,2025-11-09,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,239,60587.87766143857,50290.055161161355,50290.055161161355,1
D28,2025-11-10,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,119,194,51249.09388410307,50325.30915097812,50325.30915097812,1
D28,2025-11-10,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,254,60387.729054966236,50378.84636754425,50378.84636754425,1
D28,2025-11-11,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,262,51768.71516811233,50764.606958588534,50764.606958588534,1
D28,2025-11-11,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,267,61878.27371140628,50817.38450298628,50817.38450298628,1
D28,2025-11-12,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,119,239,52225.15126018972,51231.50579856516,51231.50579856516,1
D28,2025-11-12,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,264,61636.235742921606,51279.73549756881,51279.73549756881,1
D28,2025-11-13,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,117,221,52280.633725665306,51301.449506316254,51301.449506316254,1
D28,2025-11-13,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,283,61818.72661437642,51344.0861143504,51344.0861143504,1
D28,2025-11-14,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,309,20239.12350082736,19664.461838377083,19664.461838377083,1
D28,2025-11-14,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,169,297,28054.979759846923,19691.48919970283,19691.48919970283,1
D28,2025-11-15,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,256,20055.984991415513,19496.80839404759,19496.80839404759,1
D28,2025-11-15,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,112,201,27800.632681780375,19541.27739685592,19541.27739685592,1
D28,2025-11-16,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,235,53049.31287297064,52089.01464215562,52089.01464215562,1
D28,2025-11-16,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,248,63006.166815939185,52153.26455269038,52153.26455269038,1
D28,2025-11-17,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,240,53787.51143717394,52682.16247229745,52682.16247229745,1
D28,2025-11-17,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,248,63684.92787443795,52717.78874903228,52717.78874903228,1
D28,2025-11-18,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,174,257,53031.55352038179,52081.19294427793,52081.19294427793,1
D28,2025-11-18,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,271,62306.99449641307,52118.53458523686,52118.53458523686,1
D28,2025-11-19,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,257,52993.52269724229,52104.731232203594,52104.731232203594,1
D28,2025-11-19,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,247,62474.76978959122,52143.67236084393,52143.67236084393,1
D28,2025-11-20,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,253,53590.09950769787,52719.66428879659,52719.66428879659,1
D28,2025-11-20,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,236,63907.719209393945,52771.36705480766,52771.36705480766,1
D28,2025-11-21,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85,147,20226.663777934467,19811.915116745848,19811.915116745848,1
D28,2025-11-21,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,277,28432.791946938236,19841.229230217785,19841.229230217785,1
D28,2025-11-22,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,136,231,20547.03737143905,20173.778849336646,20173.778849336646,1
D28,2025-11-22,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,74,136,28814.092370881197,20218.515256824714,20218.515256824714,1
D28,2025-11-23,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,211,54456.678470332816,53577.26036676564,53577.26036676564,1
D28,2025-11-23,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,65565.71985992562,53638.25947073349,53638.25947073349,1
D28,2025-11-24,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,136,195,53612.997744355336,52736.077212689925,52736.077212689925,1
D28,2025-11-24,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,232,64474.93541647591,52789.784040317725,52789.784040317725,1
D28,2025-11-25,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,146,225,54276.01452452502,53407.688361421155,53407.688361421155,1
D28,2025-11-25,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,108,179,67115.11705176847,53485.43707506796,53485.43707506796,1
D28,2025-11-26,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,251,54703.07489990808,53831.912731670236,53831.912731670236,1
D28,2025-11-26,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,235,66717.7097527025,53888.026387369515,53888.026387369515,1
D28,2025-11-27,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,261,54473.171447167944,53525.23349426689,53525.23349426689,1
D28,2025-11-27,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,262,64759.14121008929,53584.633837578476,53584.633837578476,1
D28,2025-11-28,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,127,236,20569.793872453516,19887.810542059666,19887.810542059666,1
D28,2025-11-28,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,137,251,29120.168526721693,19927.491248486902,19927.491248486902,1
D28,2025-11-29,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,193,21163.443646160504,20382.043568667286,20382.043568667286,1
D28,2025-11-29,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,122,30465.863335244627,20468.65315602058,20468.65315602058,1
D28,2025-11-30,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,293,55121.067880152106,54183.020426270734,54183.020426270734,1
D28,2025-11-30,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,270,68536.65542223031,54247.15662302665,54247.15662302665,1
D28,2025-12-01,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,252,55800.668500560394,54887.86682482974,54887.86682482974,1
D28,2025-12-01,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,242,69482.01909749283,54943.44998831413,54943.44998831413,1
D28,2025-12-02,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,284,57021.13451007072,56198.638056498094,56198.638056498094,1
D28,2025-12-02,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,245,71452.17422562928,56256.64796313183,56256.64796313183,1
D28,2025-12-03,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,250,58915.45365940495,58116.0505268528,58116.0505268528,1
D28,2025-12-03,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,237,73898.42168657309,58179.86157893197,58179.86157893197,1
D28,2025-12-04,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,250,59489.68350432684,58886.080289181366,58886.080289181366,1
D28,2025-12-04,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114,183,75235.6374167755,58963.8879779322,58963.8879779322,1
D28,2025-12-05,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,295,25813.064744571435,25293.714333364816,25293.714333364816,1
D28,2025-12-05,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,142,230,35278.98570590849,25339.641910293394,25339.641910293394,1
D28,2025-12-06,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,272,25771.149374372384,25194.022236842407,25194.022236842407,1
D28,2025-12-06,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,114,192,35404.854518399065,25239.358197494937,25239.358197494937,1
D28,2025-12-07,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,242,61381.738830596616,60683.51648047003,60683.51648047003,1
D28,2025-12-07,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,159,227,78330.60630056453,60739.989343684414,60739.989343684414,1
D28,2025-12-08,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,67619.35741510075,66961.86258100049,66961.86258100049,1
D28,2025-12-08,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,228,85171.8852963471,67009.68570707629,67009.68570707629,1
D28,2025-12-09,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,233,67784.63575853831,67122.07282458748,67122.07282458748,1
D28,2025-12-09,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,249,82885.49429860032,67171.96852801781,67171.96852801781,1
D28,2025-12-10,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,252,66807.50738667819,66139.54948215655,66139.54948215655,1
D28,2025-12-10,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,234,81907.22647474575,66200.00029634783,66200.00029634783,1
D28,2025-12-11,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,228,67736.03729454546,67077.4506459598,67077.4506459598,1
D28,2025-12-11,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,236,83037.88556527802,67124.16505560934,67124.16505560934,1
D28,2025-12-12,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,263,30913.048786820164,30417.39998544633,30417.39998544633,1
D28,2025-12-12,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,262,39271.736760495914,30459.87282802796,30459.87282802796,1
D28,2025-12-13,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,274,31485.843731436828,30883.884892366124,30883.884892366124,1
D28,2025-12-13,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,293,40184.52402775671,30919.774769910247,30919.774769910247,1
D28,2025-12-14,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,229,67411.83498105984,66721.01583972895,66721.01583972895,1
D28,2025-12-14,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,236,81474.1582053893,66771.83988136717,66771.83988136717,1
D28,2025-12-15,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,223,67377.02481567745,66673.14870376597,66673.14870376597,1
D28,2025-12-15,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,262,80658.2125409892,66724.73368815987,66724.73368815987,1
D28,2025-12-16,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,219,67977.3949811292,67275.13026065956,67275.13026065956,1
D28,2025-12-16,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,242,81984.29439711763,67327.31067106265,67327.31067106265,1
D28,2025-12-17,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,239,67738.2927056115,67010.6307734541,67010.6307734541,1
D28,2025-12-17,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,238,81465.37438506234,67062.16401336547,67062.16401336547,1
D28,2025-12-18,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,276,67388.22966884368,66651.41086374367,66651.41086374367,1
D28,2025-12-18,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,237,80699.1076275479,66704.72923373069,66704.72923373069,1
D28,2025-12-19,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,81,31721.801140295265,31158.916465577753,31158.916465577753,1
D28,2025-12-19,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,236,39877.11001040062,31183.554749539693,31183.554749539693,1
D28,2025-12-20,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,110,196,31616.16151576623,30999.44156100967,30999.44156100967,1
D28,2025-12-20,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,241,40312.76711989111,31043.94462739996,31043.94462739996,1
D28,2025-12-21,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,229,67534.95284926545,66752.6790470804,66752.6790470804,1
D28,2025-12-21,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,247,80740.2718500451,66806.92126400024,66806.92126400024,1
D28,2025-12-22,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,248,67886.83468291113,67116.21297998533,67116.21297998533,1
D28,2025-12-22,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,226,80393.37773562688,67166.01193080224,67166.01193080224,1
D28,2025-12-23,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,232,68024.01784934592,67215.68950738106,67215.68950738106,1
D28,2025-12-23,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,232,80995.62252950473,67263.45452633877,67263.45452633877,1
D28,2025-12-24,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,230,67460.8634556418,66622.73035724889,66622.73035724889,1
D28,2025-12-24,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,238,79912.9050231155,66672.0267868464,66672.0267868464,1
