date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,policy,baseline
2025-11-28,535.2867370298809,0.0,535.2867370298809,D56,X_strong_morning85
2025-11-29,427.82308627696693,0.0,427.82308627696693,D56,X_strong_morning85
2025-11-30,238.30572336198384,0.0,238.30572336198384,D56,X_strong_morning85
2025-12-01,380.48183843389415,-3731.277197902127,-3350.7953594682185,D56,X_strong_morning85
2025-12-02,528.0894091794544,-5264.415487965751,-4736.326078786296,D56,X_strong_morning85
2025-12-03,825.0801892795862,-5876.853883323869,-5051.773694044285,D56,X_strong_morning85
2025-12-04,914.0853832024077,-4584.918876657253,-3670.8334934548475,D56,X_strong_morning85
2025-12-05,721.6800212129674,-5408.455878209542,-4686.775856996577,D56,X_strong_morning85
2025-12-06,793.4768479317318,-7888.935973938034,-7095.4591260063025,D56,X_strong_morning85
2025-12-07,751.1336620472866,-2213.895181087578,-1462.761519040294,D56,X_strong_morning85
2025-12-08,259.3292141853308,0.0,259.3292141853308,D56,X_strong_morning85
2025-12-09,459.82321066453005,0.0,459.82321066453005,D56,X_strong_morning85
2025-12-10,448.97324208037753,0.0,448.97324208037753,D56,X_strong_morning85
2025-12-11,460.4372486286011,0.0,460.4372486286011,D56,X_strong_morning85
2025-12-12,277.36903993136,0.0,277.36903993136,D56,X_strong_morning85
2025-12-13,148.37478724146058,0.0,148.37478724146058,D56,X_strong_morning85
2025-12-14,516.5350738153866,0.0,516.5350738153866,D56,X_strong_morning85
2025-12-15,740.0365960453128,0.0,740.0365960453128,D56,X_strong_morning85
2025-12-16,934.3367259563965,0.0,934.3367259563965,D56,X_strong_morning85
2025-12-17,1084.0604003326298,0.0,1084.0604003326298,D56,X_strong_morning85
2025-12-18,1019.2662537521683,0.0,1019.2662537521683,D56,X_strong_morning85
2025-12-19,394.75006383277287,0.0,394.75006383277287,D56,X_strong_morning85
2025-12-20,154.87873411021792,0.0,154.87873411021792,D56,X_strong_morning85
2025-12-21,986.2667503414923,0.0,986.2667503414923,D56,X_strong_morning85
2025-12-22,863.2872980251923,0.0,863.2872980251923,D56,X_strong_morning85
2025-12-23,810.9553121790232,0.0,810.9553121790232,D56,X_strong_morning85
2025-12-24,858.9458233724872,0.0,858.9458233724872,D56,X_strong_morning85
2025-12-25,973.2513451980922,0.0,973.2513451980922,D56,X_strong_morning85
2025-12-26,545.6702796849313,0.0,545.6702796849313,D56,X_strong_morning85
2025-12-27,473.4865923831603,0.0,473.4865923831603,D56,X_strong_morning85
2025-12-28,522.3558489807838,151.02254731828134,673.3783962990638,D56,X_strong_morning85
2025-12-29,426.2114914035992,0.0,426.2114914035992,D56,X_strong_morning85
2025-12-30,-158.65276097629248,191.98243540721916,33.32967443092639,D56,X_strong_morning85
2025-12-31,-662.5817094581944,0.0,-662.5817094581944,D56,X_strong_morning85
2025-02-01,1019.5230358115114,470.4393104464916,1489.962346258002,D28,B0
2025-02-02,-1571.2769496322726,1149.4531570271145,-421.8237926051588,D28,B0
2025-02-03,-1146.7401169543737,3602.206872804386,2455.4667558500078,D28,B0
2025-02-04,-1491.1362459355878,294.5444653234482,-1196.591780612136,D28,B0
2025-02-05,-1339.4753645660894,3813.432838966615,2473.957474400522,D28,B0
2025-02-06,-1542.3519660098318,292.8298798489157,-1249.5220861609123,D28,B0
2025-02-07,-1019.9782674971502,969.6789104222154,-50.29935707493496,D28,B0
2025-02-08,-1342.100244805486,3754.365880546793,2412.265635741307,D28,B0
2025-02-09,-1744.3468087747024,12521.413714456308,10777.066905681604,D28,B0
2025-02-10,-1927.044642846893,2700.548486336158,773.5038434892631,D28,B0
2025-02-11,-1803.6785487017987,5601.654540278741,3797.975991576939,D28,B0
2025-02-12,-1865.1044762178572,4811.766330091906,2946.661853874044,D28,B0
2025-02-13,-1841.7508657302387,3330.876634695462,1489.1257689652193,D28,B0
2025-02-14,-771.4078882149042,6584.100782703867,5812.692894488962,D28,B0
2025-02-15,-1103.2351853441287,6811.079145538371,5707.843960194245,D28,B0
2025-02-16,-2052.708058976983,11986.953605064838,9934.245546087848,D28,B0
2025-02-17,-1787.674297661688,6150.686599151035,4363.012301489347,D28,B0
2025-02-18,-1833.0857285951133,5941.417399091468,4108.331670496358,D28,B0
2025-02-19,-1757.388186754244,7179.292798674561,5421.904611920312,D28,B0
2025-02-20,-1981.2547627716776,6062.345984563574,4081.091221791896,D28,B0
2025-02-21,-1179.5790484289537,6067.200747515667,4887.621699086711,D28,B0
2025-02-22,-1289.383493915575,7983.635991788808,6694.252497873233,D28,B0
2025-02-23,-1916.879271986334,5805.543397528563,3888.664125542229,D28,B0
2025-02-24,-1596.773179830132,6553.340025984648,4956.566846154514,D28,B0
2025-02-25,-1713.6310033044356,4863.466374151191,3149.835370846755,D28,B0
2025-02-26,-1544.3090368839548,5027.668964113849,3483.359927229896,D28,B0
2025-02-27,-1405.9168489266303,7704.547218713933,6298.630369787308,D28,B0
2025-02-28,-1196.8311445760646,7073.458057808972,5876.626913232907,D28,B0
2025-03-01,-1286.4765437155875,4033.429571340824,2746.953027625237,D28,B0
2025-03-02,-1627.1907091342,11773.438562230996,10146.247853096793,D28,B0
2025-03-03,-1814.9222444331099,12536.100941065308,10721.178696632203,D28,B0
2025-03-04,-2007.6716936284574,3620.3395533710204,1612.6678597425635,D28,B0
2025-03-05,-1842.4183833951247,3883.94363510692,2041.5252517117915,D28,B0
2025-03-06,-1874.9880015295203,4430.3847910679915,2555.3967895384703,D28,B0
2025-03-07,-1350.906393175237,2570.810844404089,1219.9044512288528,D28,B0
2025-03-08,-1306.0214771278352,5817.069669739875,4511.048192612041,D28,B0
2025-03-09,-1703.5162246499676,2672.2638941126193,968.747669462653,D28,B0
2025-03-10,-1529.4037943697622,12171.462915585196,10642.05912121544,D28,B0
2025-03-11,-1982.4995693505334,4753.488433486264,2770.9888641357247,D28,B0
2025-03-12,-1738.5413775749257,5673.360909455756,3934.8195318808284,D28,B0
2025-03-13,-1954.4929219534242,13413.104547565925,11458.611625612495,D28,B0
2025-03-14,-1432.0343265528863,8308.622855121228,6876.5885285683435,D28,B0
2025-03-15,-1395.3626774002914,9669.808265917956,8274.445588517663,D28,B0
2025-03-16,-2576.685020989855,4903.918022494789,2327.23300150493,D28,B0
2025-03-17,-2229.9179915992645,3606.770865489813,1376.8528738905516,D28,B0
2025-03-18,-2239.103598405083,9708.877180774756,7469.7735823696785,D28,B0
2025-03-19,-2494.6925259584896,3907.839575482723,1413.147049524232,D28,B0
2025-03-20,-2185.981660818412,5668.518751607633,3482.537090789221,D28,B0
2025-03-21,-1212.8268806594515,8955.908720086092,7743.081839426643,D28,B0
2025-03-22,-1531.5845906191134,4139.005913834249,2607.421323215136,D28,B0
2025-03-23,-2316.3961868033293,7920.130084816303,5603.733898012979,D28,B0
2025-03-24,-2528.12807063917,5505.497574696401,2977.3695040572347,D28,B0
2025-03-25,-2607.20043070706,16205.734442369238,13598.534011662181,D28,B0
2025-03-26,-2732.7156575590197,6483.852880550332,3751.1372229913104,D28,B0
2025-03-27,-2628.9836016659974,8189.862888111136,5560.879286445139,D28,B0
2025-03-28,-1382.0192004523124,7780.98120218036,6398.962001728047,D28,B0
2025-03-29,-1295.3982882284217,7838.205411679153,6542.8071234507315,D28,B0
2025-03-30,-2758.4481375138203,2724.126377585974,-34.32175992784323,D28,B0
2025-03-31,-1858.6715329114522,7651.7924547982475,5793.120921886795,D28,B0
2025-04-01,-2031.547520813714,17349.59868158089,15318.05116076718,D28,B0
2025-04-02,-2089.1390479671027,17497.971878231278,15408.832830264175,D28,B0
2025-04-03,-2373.6391537912205,9125.584692021623,6751.9455382304,D28,B0
2025-04-04,-1369.4449609890398,8239.645831096921,6870.200870107881,D28,B0
2025-04-05,-1405.735149780463,6053.613811437728,4647.878661657263,D28,B0
2025-04-06,-2551.470279734458,3961.256860991008,1409.7865812565433,D28,B0
2025-04-07,-2275.4129945892564,4296.728701589119,2021.3157069998633,D28,B0
2025-04-08,-2526.401367433209,8065.39612434506,5538.994756911852,D28,B0
2025-04-09,-2659.773112045441,19567.300328342742,16907.527216297305,D28,B0
2025-04-10,-2824.9806758004706,5373.593418349249,2548.6127425487794,D28,B0
2025-04-11,-1304.9735727483712,6670.506912900719,5365.533340152346,D28,B0
2025-04-12,-1411.5299809813714,2107.7176396564605,696.1876586750896,D28,B0
2025-04-13,-2354.6276508856463,7370.672590132029,5016.044939246378,D28,B0
2025-04-14,-2464.430286158502,4964.388826444655,2499.9585402861558,D28,B0
2025-04-15,-2441.4135349065036,2639.8324571663234,198.41892225982156,D28,B0
2025-04-16,-2263.456439948415,15883.771496770503,13620.315056822088,D28,B0
2025-04-17,-2436.8374897865797,5469.277948098913,3032.4404583123323,D28,B0
2025-04-18,-1279.8530020075905,4969.7385379181105,3689.8855359105182,D28,B0
2025-04-19,-1117.7454513887096,6761.303288023933,5643.557836635224,D28,B0
2025-04-20,-2304.3203708906003,4313.467706552056,2009.1473356614588,D28,B0
2025-04-21,-2297.229986582235,3811.391303902455,1514.1613173202131,D28,B0
2025-04-22,-2399.5717479151062,7871.457783380669,5471.886035465563,D28,B0
2025-04-23,-2395.8009817173297,3038.7421010674625,642.9411193501292,D28,B0
2025-04-24,-2175.940375975224,5228.32591311818,3052.3855371429527,D28,B0
2025-04-25,-1184.4836474745844,6669.447274664039,5484.963627189452,D28,B0
2025-04-26,-1363.666244785256,6267.725284607581,4904.059039822327,D28,B0
2025-04-27,-2549.144180209758,6481.959402542741,3932.8152223329816,D28,B0
2025-04-28,-2455.6773754658534,21033.220730495654,18577.543355029804,D28,B0
2025-04-29,-2777.946995351027,7250.4507337758305,4472.503738424799,D28,B0
2025-04-30,-2441.155343810329,4036.186701334774,1595.0313575244436,D28,B0
2025-05-01,-1965.9298371461045,10968.576442428117,9002.64660528201,D28,B0
2025-05-02,-1602.334916128515,10477.66465428282,8875.329738154309,D28,B0
2025-05-03,-1820.4846991662343,10177.181664695794,8356.696965529558,D28,B0
2025-05-04,-3333.0543590507077,12736.634689288894,9403.580330238183,D28,B0
2025-05-05,-3722.220879176217,22648.685720238966,18926.464841062756,D28,B0
2025-05-06,-4009.1292533580418,19925.51580398484,15916.386550626798,D28,B0
2025-05-07,-4092.9166888902073,24537.36467436796,20444.447985477753,D28,B0
2025-05-08,-4095.938042571368,12082.404394044144,7986.46635147278,D28,B0
2025-05-09,-2512.522195147256,5847.918547072666,3335.3963519254103,D28,B0
2025-05-10,-2431.0012459216377,2580.7274899041454,149.7262439825099,D28,B0
2025-05-11,-2992.187351923756,8740.811275401877,5748.623923478124,D28,B0
2025-05-12,-2901.5532035128635,2114.5023498153605,-787.050853697503,D28,B0
2025-05-13,-2804.8986461545064,875.6792834399382,-1929.219362714568,D28,B0
2025-05-14,-2822.7757683562595,1114.121110097054,-1708.6546582592055,D28,B0
2025-05-15,-2850.761406598809,1007.5405970907672,-1843.2208095080423,D28,B0
2025-05-16,-2319.3170800308053,4687.450887615141,2368.133807584334,D28,B0
2025-05-17,-2801.750030687159,7044.172471552309,4242.42244086515,D28,B0
2025-05-18,-3049.2173711599607,6105.020458381337,3055.8030872213785,D28,B0
2025-05-19,-2626.131450263747,2703.637240228328,77.50578996457625,D28,B0
2025-05-20,-3148.652240280011,15581.255131232227,12432.602890952214,D28,B0
2025-05-21,-3124.8087647009306,5164.057453624138,2039.2486889232096,D28,B0
2025-05-22,-3003.4988979227855,4787.518885361902,1784.019987439111,D28,B0
2025-05-23,-2522.07361990123,5841.285949676251,3319.2123297750204,D28,B0
2025-05-24,-2666.0956260250314,2481.3838970313686,-184.7117289936632,D28,B0
2025-05-25,-2781.0644940295024,3348.3523523269364,567.2878582974299,D28,B0
2025-05-26,-2802.846950561452,25092.172285596127,22289.32533503468,D28,B0
2025-05-27,-3832.3339541992027,219.76088761151692,-3612.573066587691,D28,B0
2025-05-28,-2863.1461323127296,12001.14574744766,9137.999615134926,D28,B0
2025-05-29,-2776.082161029706,24256.48679915833,21480.404638128624,D28,B0
2025-05-30,-3127.040210404537,6057.767410626291,2930.727200221754,D28,B0
2025-05-31,-2290.8793333595895,5050.6441780763325,2759.764844716745,D28,B0
2025-06-01,-2708.2771879468346,21023.640887756264,18315.363699809444,D28,B0
2025-06-02,-4264.069364045303,26508.737623708745,22244.668259663435,D28,B0
2025-06-03,-4820.151923803474,31633.07169703686,26812.91977323337,D28,B0
2025-06-04,-4906.180893137112,40086.38201981081,35180.201126673695,D28,B0
2025-06-05,-8204.881180119453,64037.1443548169,55832.263174697444,D28,B0
2025-06-06,-5004.423297046309,29978.73021944421,24974.306922397896,D28,B0
2025-06-07,-5819.213398685317,31159.518164205172,25340.304765519857,D28,B0
2025-06-08,-10565.92568374762,351.3223554128558,-10214.603328334764,D28,B0
2025-06-09,-8566.698052819876,4621.718191988556,-3944.9798608313213,D28,B0
2025-06-10,-8906.83862096144,791.2533611139934,-8115.585259847445,D28,B0
2025-06-11,-8949.235949982292,25321.54076379188,16372.304813809584,D28,B0
2025-06-12,-9140.658795026167,3347.754239957754,-5792.9045550684095,D28,B0
2025-06-13,-5668.191315463591,3370.734277672409,-2297.457037791184,D28,B0
2025-06-14,-5587.705608834978,0.0,-5587.705608834978,D28,B0
2025-06-15,-9122.351111478441,1115.1471242402765,-8007.203987238172,D28,B0
2025-06-16,-8641.355153984965,1905.2976500041502,-6736.057503980817,D28,B0
2025-06-17,-8959.382158257002,13185.76938104574,4226.3872227887405,D28,B0
2025-06-18,-9291.419298117667,237.3546630940782,-9054.064635023584,D28,B0
2025-06-19,-9010.415955370823,1270.997748888869,-7739.418206481954,D28,B0
2025-06-20,-5712.962056934477,2516.7283170696865,-3196.2337398647906,D28,B0
2025-06-21,-5332.33732076918,2317.517747313613,-3014.8195734555666,D28,B0
2025-06-22,-8875.694025503391,593.3543750276383,-8282.339650475755,D28,B0
2025-06-23,-8772.057688132823,1617.8904882415327,-7154.167199891293,D28,B0
2025-06-24,-8985.123277580737,34803.549085487386,25818.425807906664,D28,B0
2025-06-25,-8970.886367174753,9565.14604044595,594.2596732711972,D28,B0
2025-06-26,-9133.713163731998,2250.223030290591,-6883.49013344141,D28,B0
2025-06-27,-5068.5940789531705,6936.582919491262,1867.9888405380916,D28,B0
2025-06-28,-4821.701670474238,745.576229732147,-4076.125440742093,D28,B0
2025-06-29,-9309.881521174822,7422.024416190721,-1887.8571049841048,D28,B0
2025-06-30,-7742.355252575799,2103.3578846983637,-5638.997367877433,D28,B0
2025-07-01,-7993.648513572378,38667.25427282684,30673.60575925446,D28,B0
2025-07-02,-9640.319801376405,25872.16569529095,16231.84589391455,D28,B0
2025-07-03,-7496.250327521542,46417.72604205174,38921.4757145302,D28,B0
2025-07-04,-5200.783647575052,25653.033494421703,20452.24984684665,D28,B0
2025-07-05,-4606.117842296597,26542.19786398372,21936.08002168713,D28,B0
2025-07-06,-6355.353022054609,40796.76935333027,34441.41633127567,D28,B0
2025-07-07,-6905.583383879741,40228.679777141435,33323.0963932617,D28,B0
2025-07-08,-7040.96536178323,1943.9602360718882,-5097.005125711337,D28,B0
2025-07-09,-5197.612672282725,973.8387798924726,-4223.773892390251,D28,B0
2025-07-10,-4589.256943740118,1686.7429659215068,-2902.513977818613,D28,B0
2025-07-11,-3998.6968975728378,8504.421059889295,4505.724162316459,D28,B0
2025-07-12,-4291.453602344336,1024.4382858936492,-3267.0153164506883,D28,B0
2025-07-13,-4639.734495258097,831.5160928666862,-3808.2184023914087,D28,B0
2025-07-14,-4267.076601823566,2670.9116685151857,-1596.1649333083842,D28,B0
2025-07-15,-4808.562455345469,385.8015378111977,-4422.760917534273,D28,B0
2025-07-16,-4615.666492217155,3143.9542975414665,-1471.7121946756888,D28,B0
2025-07-17,-4651.936958776962,3053.508585306052,-1598.4283734709097,D28,B0
2025-07-18,-3993.7218105110805,6211.384657558175,2217.662847047097,D28,B0
2025-07-19,-4361.173035891068,2462.803783955077,-1898.3692519359902,D28,B0
2025-07-20,-5424.169921927103,8159.619266264485,2735.4493443373794,D28,B0
2025-07-21,-4627.735647218215,1758.914578032655,-2868.8210691855566,D28,B0
2025-07-22,-4433.364003643226,463.9135762969996,-3969.4504273462226,D28,B0
2025-07-23,-4140.607512922026,1845.5228918307007,-2295.0846210913223,D28,B0
2025-07-24,-4201.9734896394,5910.896132001822,1708.9226423624204,D28,B0
2025-07-25,-3793.7187264131244,10226.38140801707,6432.662681603946,D28,B0
2025-07-26,-4497.325454119735,2965.2694557619166,-1532.0559983578169,D28,B0
2025-07-27,-4256.860813936903,12767.547430391991,8510.686616455088,D28,B0
2025-07-28,-4324.971982095376,26461.847239493094,22136.875257397725,D28,B0
2025-07-29,-5825.406392317243,5985.558934463836,160.15254214659217,D28,B0
2025-07-30,-4217.945091802925,0.0,-4217.945091802925,D28,B0
2025-07-31,-4230.7106795309155,3559.437589863769,-671.2730896671492,D28,B0
2025-08-01,-2817.223906789932,5115.40405136891,2298.180144578979,D28,B0
2025-08-02,-1050.895479038496,650.6078790454053,-400.28759999309113,D28,B0
2025-08-03,-1755.0856271437515,1659.549709435355,-95.53591770839557,D28,B0
2025-08-04,-1559.706814605859,446.31249478054787,-1113.394319825311,D28,B0
2025-08-05,-571.6008763737191,1534.3681409786057,962.7672646048886,D28,B0
2025-08-06,-1083.178482037678,2258.883870229114,1175.7053881914326,D28,B0
2025-08-07,-1238.037628029233,2960.6046763659933,1722.5670483367576,D28,B0
2025-08-08,-946.5488754413163,6296.638437611027,5350.089562169709,D28,B0
2025-08-09,-1106.4009065078644,6673.519393514558,5567.118487006694,D28,B0
2025-08-10,-1369.710839336709,8274.427077424121,6904.716238087414,D28,B0
2025-08-11,-1261.028613882023,4336.431575731962,3075.4029618499408,D28,B0
2025-08-12,-1443.6197589268559,10639.211086528281,9195.591327601425,D28,B0
2025-08-13,-1784.8416908647487,14678.684600877692,12893.842910012943,D28,B0
2025-08-14,-1946.6137909947574,13127.779458424495,11181.165667429734,D28,B0
2025-08-15,-1339.8332446730674,7873.934256724165,6534.101012051098,D28,B0
2025-08-16,-1628.3426840549437,9608.012931499594,7979.670247444654,D28,B0
2025-08-17,-2267.2678598507628,7425.395662085675,5158.127802234914,D28,B0
2025-08-18,-2193.886858944439,11006.308978552124,8812.422119607683,D28,B0
2025-08-19,-2351.2215131564735,4170.749315370434,1819.5278022139537,D28,B0
2025-08-20,-2196.959632876962,17689.16834426116,15492.208711384214,D28,B0
2025-08-21,-3317.5094135259424,12991.765828779253,9674.256415253316,D28,B0
2025-08-22,-1773.6172775207815,13216.770547557982,11443.1532700372,D28,B0
2025-08-23,-1986.0159160706899,10442.672252705996,8456.656336635304,D28,B0
2025-08-24,-3336.1194096775,9412.156155399753,6076.036745722253,D28,B0
2025-08-25,-3160.6744169556987,28053.093140991816,24892.41872403612,D28,B0
2025-08-26,-3548.652706134635,7776.241775229582,4227.589069094945,D28,B0
2025-08-27,-3151.3933124379546,16668.808104784475,13517.41479234652,D28,B0
2025-08-28,-3217.0457764715975,27130.010867872883,23912.96509140129,D28,B0
2025-08-29,-2148.0476266895494,8630.939387420452,6482.891760730905,D28,B0
