check,max_error,tolerance
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.480149750132114e-12,1e-06
D56.point_initializer,1.5916157281026244e-12,1e-06
D56.risk_delta,3.595346242946107e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,3.836930773104541e-12,1e-06
D56.milp_state,1.4210854715202004e-12,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,4.8960835385969403e-14,1e-06
D56.ordinary,0.0,1e-05
D56.score,2.9103830456733704e-11,1e-05
D56.emergency_fee,2.391686848568497e-10,1e-05
D56.end_energy,8.890310709830374e-11,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,1.8189894035458565e-11,1e-05
D56.initial_trace,3.637978807091713e-12,1e-05
D56.incumbent_trace,1.4551915228366852e-11,1e-05
D56.initial_trace,2.9103830456733704e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.366462912410498e-12,1e-06
D56.point_initializer,1.1368683772161603e-12,1e-06
D56.risk_delta,3.595346242946107e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,3.211653165635653e-12,1e-06
D56.milp_state,1.1368683772161603e-12,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,0.0,1e-06
D56.ordinary,0.0,1e-05
D56.score,1.0913936421275139e-11,1e-05
D56.emergency_fee,2.3032953322399408e-10,1e-05
D56.end_energy,8.617462299298495e-11,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,1.0913936421275139e-11,1e-05
D56.initial_trace,1.0913936421275139e-11,1e-05
D56.incumbent_trace,1.0913936421275139e-11,1e-05
D56.initial_trace,1.0913936421275139e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.366462912410498e-12,1e-06
D56.point_initializer,1.1368683772161603e-12,1e-06
D56.risk_delta,2.1813661987835076e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,2.4442670110147446e-12,1e-06
D56.milp_state,8.526512829121202e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,6.217248937900877e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,3.637978807091713e-11,1e-05
D56.emergency_fee,4.638422979041934e-10,1e-05
D56.end_energy,1.3642420526593924e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,3.637978807091713e-11,1e-05
D56.initial_trace,1.4551915228366852e-11,1e-05
D56.incumbent_trace,1.4551915228366852e-11,1e-05
D56.initial_trace,1.4551915228366852e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.252776074688882e-12,1e-06
D56.point_initializer,1.1368683772161603e-12,1e-06
D56.risk_delta,3.595346242946107e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,3.126388037344441e-12,1e-06
D56.milp_state,9.094947017729282e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,4.773959005888173e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,7.275957614183426e-12,1e-05
D56.emergency_fee,5.084075382910669e-10,1e-05
D56.end_energy,1.4642864698544145e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,0.0,1e-05
D56.initial_trace,7.275957614183426e-12,1e-05
D56.incumbent_trace,7.275957614183426e-12,1e-05
D56.initial_trace,7.275957614183426e-12,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,5.343281372915953e-12,1e-06
D56.point_initializer,2.0463630789890885e-12,1e-06
D56.risk_delta,2.2239987629291136e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,3.979039320256561e-12,1e-06
D56.milp_state,9.094947017729282e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,3.6637359812630166e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,4.3655745685100555e-11,1e-05
D56.emergency_fee,7.421476766467094e-10,1e-05
D56.end_energy,1.1459633242338896e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,0.0,1e-05
D56.initial_trace,2.9103830456733704e-11,1e-05
D56.incumbent_trace,4.3655745685100555e-11,1e-05
D56.initial_trace,7.275957614183426e-12,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,5.8548721426632255e-12,1e-06
D56.point_initializer,1.5916157281026244e-12,1e-06
D56.risk_delta,1.3997691894473974e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,2.2737367544323206e-12,1e-06
D56.milp_state,7.673861546209082e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,7.216449660063518e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,5.093170329928398e-11,1e-05
D56.emergency_fee,5.284164217300713e-10,1e-05
D56.end_energy,1.4097167877480388e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,2.1827872842550278e-11,1e-05
D56.initial_trace,7.275957614183426e-12,1e-05
D56.incumbent_trace,0.0,1e-05
D56.initial_trace,5.093170329928398e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,5.6843418860808015e-12,1e-06
D56.point_initializer,1.5916157281026244e-12,1e-06
D56.risk_delta,1.3997691894473974e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,2.5011104298755527e-12,1e-06
D56.milp_state,7.958078640513122e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,4.218847493575595e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,9.458744898438454e-11,1e-05
D56.emergency_fee,7.73070496506989e-10,1e-05
D56.end_energy,1.3915268937125802e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,2.9103830456733704e-11,1e-05
D56.initial_trace,6.548361852765083e-11,1e-05
D56.incumbent_trace,6.548361852765083e-11,1e-05
D56.initial_trace,9.458744898438454e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.0254023992456496e-12,1e-06
D56.point_initializer,1.3642420526593924e-12,1e-06
D56.risk_delta,1.3997691894473974e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,1.8758328224066645e-12,1e-06
D56.milp_state,9.094947017729282e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,3.219646771412954e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,1.8189894035458565e-11,1e-05
D56.emergency_fee,2.1009327610954642e-10,1e-05
D56.end_energy,8.822098607197404e-11,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,0.0,1e-05
D56.initial_trace,1.8189894035458565e-11,1e-05
D56.incumbent_trace,3.637978807091713e-12,1e-05
D56.initial_trace,7.275957614183426e-12,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.252776074688882e-12,1e-06
D56.point_initializer,1.0800249583553523e-12,1e-06
D56.risk_delta,1.3997691894473974e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,1.3073986337985843e-12,1e-06
D56.milp_state,1.1368683772161603e-12,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,0.0,1e-06
D56.ordinary,0.0,1e-05
D56.score,1.8189894035458565e-11,1e-05
D56.emergency_fee,2.0622792362701148e-10,1e-05
D56.end_energy,1.127773430198431e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,7.275957614183426e-12,1e-05
D56.initial_trace,1.8189894035458565e-11,1e-05
D56.incumbent_trace,1.8189894035458565e-11,1e-05
D56.initial_trace,3.637978807091713e-12,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,5.6843418860808015e-12,1e-06
D56.point_initializer,1.7053025658242404e-12,1e-06
D56.risk_delta,1.1652900866465643e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,1.8332002582610585e-12,1e-06
D56.milp_state,8.810729923425242e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,3.654542681834339e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,8.003553375601768e-11,1e-05
D56.emergency_fee,4.765752237290144e-10,1e-05
D56.end_energy,1.509761204943061e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,2.9103830456733704e-11,1e-05
D56.initial_trace,7.275957614183426e-12,1e-05
D56.incumbent_trace,2.1827872842550278e-11,1e-05
D56.initial_trace,8.003553375601768e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,7.844391802791506e-12,1e-06
D56.point_initializer,3.979039320256561e-12,1e-06
D56.risk_delta,1.8758328224066645e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,3.979039320256561e-12,1e-06
D56.milp_state,9.094947017729282e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,7.11368536820997e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,5.093170329928398e-11,1e-05
D56.emergency_fee,6.298250809777528e-10,1e-05
D56.end_energy,1.7917045624926686e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,3.637978807091713e-11,1e-05
D56.initial_trace,3.637978807091713e-11,1e-05
D56.incumbent_trace,2.9103830456733704e-11,1e-05
D56.initial_trace,5.093170329928398e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.366462912410498e-12,1e-06
D56.point_initializer,1.5916157281026244e-12,1e-06
D56.risk_delta,1.0373923942097463e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,1.4779288903810084e-12,1e-06
D56.milp_state,7.958078640513122e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,3.552713678800501e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,2.9103830456733704e-11,1e-05
D56.emergency_fee,5.948095349594951e-10,1e-05
D56.end_energy,1.0595613275654614e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,0.0,1e-05
D56.initial_trace,1.4551915228366852e-11,1e-05
D56.incumbent_trace,2.9103830456733704e-11,1e-05
D56.initial_trace,1.4551915228366852e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.707523425575346e-12,1e-06
D56.point_initializer,2.7284841053187847e-12,1e-06
D56.risk_delta,1.9113599591946695e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,2.5863755581667647e-12,1e-06
D56.milp_state,9.094947017729282e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,7.993605777301127e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,1.5279510989785194e-10,1e-05
D56.emergency_fee,1.2760210665874183e-09,1e-05
D56.end_energy,2.3010215954855084e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,1.0913936421275139e-10,1e-05
D56.initial_trace,1.4551915228366852e-10,1e-05
D56.incumbent_trace,1.1641532182693481e-10,1e-05
D56.initial_trace,1.0186340659856796e-10,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,5.9117155615240335e-12,1e-06
D56.point_initializer,2.1600499167107046e-12,1e-06
D56.risk_delta,1.7621459846850485e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,3.637978807091713e-12,1e-06
D56.milp_state,8.100187187665142e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,4.3298697960381105e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,5.093170329928398e-11,1e-05
D56.emergency_fee,6.384652806445956e-10,1e-05
D56.end_energy,1.0732037480920553e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,2.9103830456733704e-11,1e-05
D56.initial_trace,1.4551915228366852e-11,1e-05
D56.incumbent_trace,7.275957614183426e-12,1e-05
D56.initial_trace,5.093170329928398e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.59383658785373e-12,1e-06
D56.point_initializer,1.0231815394945443e-12,1e-06
D56.risk_delta,1.3429257705865894e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,1.9184653865522705e-12,1e-06
D56.milp_state,1.8530954548623413e-11,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,1.446620601086579e-13,1e-06
D56.ordinary,0.0,1e-05
D56.score,1.4551915228366852e-11,1e-05
D56.emergency_fee,2.8617819225473795e-10,1e-05
D56.end_energy,9.049472282640636e-11,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,1.0913936421275139e-11,1e-05
D56.initial_trace,1.4551915228366852e-11,1e-05
D56.incumbent_trace,1.4551915228366852e-11,1e-05
D56.initial_trace,1.4551915228366852e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.0254023992456496e-12,1e-06
D56.point_initializer,1.3073986337985843e-12,1e-06
D56.risk_delta,1.5134560271690134e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,1.5347723092418164e-12,1e-06
D56.milp_state,1.2150280781497713e-12,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,1.9984014443252818e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,1.4551915228366852e-11,1e-05
D56.emergency_fee,1.6370904631912708e-10,1e-05
D56.end_energy,8.594724931754172e-11,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,1.4551915228366852e-11,1e-05
D56.initial_trace,3.637978807091713e-12,1e-05
D56.incumbent_trace,3.637978807091713e-12,1e-05
D56.initial_trace,7.275957614183426e-12,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.252776074688882e-12,1e-06
D56.point_initializer,2.0463630789890885e-12,1e-06
D56.risk_delta,1.9468870959826745e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,2.6005864128819667e-12,1e-06
D56.milp_state,9.094947017729282e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,1.63202784619898e-14,1e-06
D56.ordinary,0.0,1e-05
D56.score,8.003553375601768e-11,1e-05
D56.emergency_fee,9.217728802468628e-10,1e-05
D56.end_energy,2.3101165425032377e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,8.003553375601768e-11,1e-05
D56.initial_trace,5.093170329928398e-11,1e-05
D56.incumbent_trace,8.003553375601768e-11,1e-05
D56.initial_trace,7.275957614183426e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,5.5706550483591855e-12,1e-06
D56.point_initializer,2.3874235921539366e-12,1e-06
D56.risk_delta,1.9468870959826745e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,2.1600499167107046e-12,1e-06
D56.milp_state,8.242295734817162e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,5.995204332975845e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,7.275957614183426e-11,1e-05
D56.emergency_fee,7.512426236644387e-10,1e-05
D56.end_energy,1.405169314239174e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,2.1827872842550278e-11,1e-05
D56.initial_trace,7.275957614183426e-11,1e-05
D56.incumbent_trace,7.275957614183426e-12,1e-05
D56.initial_trace,5.820766091346741e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.480149750132114e-12,1e-06
D56.point_initializer,1.1368683772161603e-12,1e-06
D56.risk_delta,1.2931877790833823e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,1.7053025658242404e-12,1e-06
D56.milp_state,8.810729923425242e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,0.0,1e-06
D56.ordinary,0.0,1e-05
D56.score,5.093170329928398e-11,1e-05
D56.emergency_fee,8.408278517890722e-10,1e-05
D56.end_energy,1.2187229003757238e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,5.093170329928398e-11,1e-05
D56.initial_trace,1.4551915228366852e-11,1e-05
D56.incumbent_trace,2.1827872842550278e-11,1e-05
D56.initial_trace,0.0,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.366462912410498e-12,1e-06
D56.point_initializer,1.1368683772161603e-12,1e-06
D56.risk_delta,8.277822871605167e-13,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,1.1368683772161603e-12,1e-06
D56.milp_state,8.526512829121202e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,2.220446049250313e-16,1e-06
D56.ordinary,0.0,1e-05
D56.score,8.731149137020111e-11,1e-05
D56.emergency_fee,8.039933163672686e-10,1e-05
D56.end_energy,1.4483703125733882e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,2.1827872842550278e-11,1e-05
D56.initial_trace,7.275957614183426e-12,1e-05
D56.incumbent_trace,1.4551915228366852e-11,1e-05
D56.initial_trace,8.731149137020111e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,5.002220859751105e-12,1e-06
D56.point_initializer,2.8421709430404007e-12,1e-06
D56.risk_delta,1.4566126083082054e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,2.6147972675971687e-12,1e-06
D56.milp_state,8.597567102697212e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,2.7755575615628914e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,1.4551915228366852e-11,1e-05
D56.emergency_fee,7.380549504887313e-10,1e-05
D56.end_energy,1.1368683772161603e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,0.0,1e-05
D56.initial_trace,1.4551915228366852e-11,1e-05
D56.incumbent_trace,1.4551915228366852e-11,1e-05
D56.initial_trace,7.275957614183426e-12,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,5.5706550483591855e-12,1e-06
D56.point_initializer,1.6484591469634324e-12,1e-06
D56.risk_delta,1.6484591469634324e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,1.4779288903810084e-12,1e-06
D56.milp_state,1.8189894035458565e-12,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,1.2773074002185128e-14,1e-06
D56.ordinary,0.0,1e-05
D56.score,1.8189894035458565e-11,1e-05
D56.emergency_fee,3.3151081879623234e-10,1e-05
D56.end_energy,9.231371222995222e-11,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,0.0,1e-05
D56.initial_trace,1.8189894035458565e-11,1e-05
D56.incumbent_trace,3.637978807091713e-12,1e-05
D56.initial_trace,1.4551915228366852e-11,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,5.6843418860808015e-12,1e-06
D56.point_initializer,1.5916157281026244e-12,1e-06
D56.risk_delta,1.9468870959826745e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,2.5579538487363607e-12,1e-06
D56.milp_state,9.094947017729282e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,4.9960036108132044e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,1.8189894035458565e-11,1e-05
D56.emergency_fee,2.874003257602453e-10,1e-05
D56.end_energy,8.981260180007666e-11,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,3.637978807091713e-12,1e-05
D56.initial_trace,1.8189894035458565e-11,1e-05
D56.incumbent_trace,7.275957614183426e-12,1e-05
D56.initial_trace,7.275957614183426e-12,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.139089236967266e-12,1e-06
D56.point_initializer,1.8189894035458565e-12,1e-06
D56.risk_delta,1.6484591469634324e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,1.9610979506978765e-12,1e-06
D56.milp_state,9.663381206337363e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,2.4424906541753444e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,2.1100277081131935e-10,1e-05
D56.emergency_fee,1.0495568858459592e-09,1e-05
D56.end_energy,1.77351466845721e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,7.275957614183426e-11,1e-05
D56.initial_trace,1.4551915228366852e-11,1e-05
D56.incumbent_trace,6.548361852765083e-11,1e-05
D56.initial_trace,2.1100277081131935e-10,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.707523425575346e-12,1e-06
D56.point_initializer,2.0463630789890885e-12,1e-06
D56.risk_delta,1.6484591469634324e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,2.3874235921539366e-12,1e-06
D56.milp_state,8.526512829121202e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,1.1102230246251565e-16,1e-06
D56.ordinary,0.0,1e-05
D56.score,3.637978807091713e-11,1e-05
D56.emergency_fee,5.721858542528935e-10,1e-05
D56.end_energy,1.4506440493278205e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,2.9103830456733704e-11,1e-05
D56.initial_trace,3.637978807091713e-11,1e-05
D56.incumbent_trace,3.637978807091713e-11,1e-05
D56.initial_trace,2.1827872842550278e-11,1e-05
D56.candidate_initial,3.637978807091713e-12,1e-06
D56.scenarios,7.16227077646181e-12,1e-06
D56.point_initializer,2.0463630789890885e-12,1e-06
D56.risk_delta,1.6484591469634324e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,3.296918293926865e-12,1e-06
D56.milp_state,8.881784197001252e-13,1e-06
D56.milp_continuity,3.637978807091713e-12,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,1.1102230246251565e-16,1e-06
D56.ordinary,0.0,1e-05
D56.score,2.9103830456733704e-10,1e-05
D56.emergency_fee,1.2837517715524882e-09,1e-05
D56.end_energy,2.1009327610954642e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,1.0913936421275139e-10,1e-05
D56.initial_trace,1.0186340659856796e-10,1e-05
D56.incumbent_trace,1.5279510989785194e-10,1e-05
D56.initial_trace,2.9103830456733704e-10,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,5.9117155615240335e-12,1e-06
D56.point_initializer,1.9326762412674725e-12,1e-06
D56.risk_delta,1.6484591469634324e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,1.9326762412674725e-12,1e-06
D56.milp_state,9.094947017729282e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,1.865174681370263e-14,1e-06
D56.ordinary,0.0,1e-05
D56.score,5.093170329928398e-11,1e-05
D56.emergency_fee,4.665707820095122e-10,1e-05
D56.end_energy,1.709850039333105e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,5.093170329928398e-11,1e-05
D56.initial_trace,3.637978807091713e-11,1e-05
D56.incumbent_trace,0.0,1e-05
D56.initial_trace,7.275957614183426e-12,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,6.252776074688882e-12,1e-06
D56.point_initializer,2.5011104298755527e-12,1e-06
D56.risk_delta,1.6484591469634324e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,2.8421709430404007e-12,1e-06
D56.milp_state,7.958078640513122e-13,1e-06
D56.milp_continuity,0.0,1e-06
D56.milp_terminal,0.0,1e-06
D56.milp_integrality,1.7763568394002505e-15,1e-06
D56.ordinary,0.0,1e-05
D56.score,1.382431946694851e-10,1e-05
D56.emergency_fee,7.569269655505195e-10,1e-05
D56.end_energy,2.2782842279411852e-10,1e-06
D56.selected_q,0.0,1e-06
D56.incumbent_trace,3.637978807091713e-11,1e-05
D56.initial_trace,6.548361852765083e-11,1e-05
D56.incumbent_trace,6.548361852765083e-11,1e-05
D56.initial_trace,1.4551915228366852e-10,1e-05
D56.candidate_initial,0.0,1e-06
D56.scenarios,5.4569682106375694e-12,1e-06
D56.point_initializer,2.0463630789890885e-12,1e-06
D56.risk_delta,1.6484591469634324e-12,1e-06
D56.milp_q,0.0,1e-06
D56.milp_balance,2.3305801732931286e-12,1e-06
